,gender,city,branch_code,days_since_last_transaction,occupation_company,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student,customer_nw_category,current_balance,previous_month_end_balance,average_monthly_balance_prevQ2,average_monthly_balance_prevQ,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,vintage,age,dependents
781,1.0,665.0,1251,163.0,0,0,0,1,0,-0.3414700942004219,-0.1605158028996037,-0.38687959149102624,-0.7084561443632229,-0.6471328014390303,-0.3139111098366172,-0.32446785916474885,0.3198689051733138,0.26848353991674523,-0.519823374888644,-0.5151166870705443,0.10475371636113616,-0.8540722562159595,-0.33087694063583206
782,1.0,409.0,1349,20.0,0,0,0,1,0,-0.3414700942004219,-0.4051191119975886,1.294225344107106,0.32682120852597113,0.7412180776128836,1.9886359814111216,-0.12945727139641058,3.207395169539269,-0.37728838674517456,0.149778038943681,1.27732804792399,2.1245088845008375,-0.40480693694199726,-0.33087694063583206
783,0.0,835.0,23,192.0,0,0,0,1,0,1.1726581217248149,0.636852689124365,0.6264037221022069,0.8577056822420125,0.6307802503312572,-0.31394382399299053,-0.324499878714438,-0.36826351234233967,-0.3774033915705146,0.6319930609017096,0.630195451472393,2.365488283405574,0.3814073717874367,-0.33087694063583206
784,-1.0,834.0,18,241.0,0,0,0,1,0,1.1726581217248149,2.4099387139517447,2.958259434071619,-0.38694099057055065,2.814345899194756,-0.3139503668589055,-0.32450628265828063,1.107769626164449,0.9165658713336409,2.885926202032144,3.3119008527377876,-0.15113162474389363,2.3469431436110217,-0.33087694063583206
785,1.0,255.0,1961,136.0,0,0,0,1,0,1.1726581217248149,-0.0646778656993244,-0.07051211260860168,-0.08717592028543052,-0.10547923830633435,-0.31383477792759873,-0.32439314798082625,-0.3681573810974611,-0.3772948963565412,-0.0881174897763619,-0.08706895621293516,-0.4517347924498024,0.10061654724121032,-0.33087694063583206
786,0.0,1079.0,4256,191.0,0,0,0,1,0,1.1726581217248149,-0.42592248712635694,-0.5893010228621566,-0.6192568649553355,-0.6287009789385914,-0.3138674914104631,-0.32442516687130674,-0.36818922014317296,-0.3773274445856812,-0.5418246465115694,-0.6218540444973747,-1.3547864574175532,-0.46096510185124256,-0.33087694063583206
787,1.0,144.0,60,38.0,0,0,0,0,1,-1.8556873687035156,-0.6020388190817615,-0.620591000628118,1.536899898645172,1.2859555882908276,-0.3138936624045794,-0.29801613996136,-0.36821469158201203,3.586225332272499,-0.6414294497717462,0.83604221830178,-0.8771752260831651,-1.3594957403991672,-0.33087694063583206
788,1.0,409.0,327,0.0,0,0,0,1,0,-0.3414700942004219,0.23663006449104917,-0.4560235459898324,-0.8244315379030915,-0.47481452872690905,1.836676668862058,1.4844363849288047,1.0270977916367892,1.027351719799894,0.0818229574520883,-0.6246931796014988,-0.9405254804344103,-1.0225467509436954,0.7125618737115219
789,1.0,1020.0,1473,69.0,0,0,0,1,0,1.1726581217248149,-0.42571896892556793,-0.3887609194704867,-0.48614813413811897,-0.5398755332601466,-0.3138369588174795,-0.3243952825647387,-0.2983394705460691,-0.3772970662295523,-0.4508171747517928,-0.41531858725473175,-0.7386741798054427,-0.18017427730501612,-0.33087694063583206
790,1.0,491.0,615,999.0,0,1,0,0,0,-0.3414700942004219,-0.6172506722010082,-0.635902349876218,-0.6342251300722184,-0.7013426212922678,-0.3138435014948078,-0.3244016863239988,-0.36816587148218377,-0.3773035758562329,-0.6570652952536121,-0.6698485663919062,-0.8703433359080308,2.00999415415555,-0.33087694063583206
791,0.0,179.0,641,174.0,0,0,0,1,0,-0.3414700942004219,-0.1321840568869527,-0.13722744073298532,-0.22063390243474612,-0.1440352230951217,-0.31388493871934725,-0.32444224372841357,-0.1476610744902414,-0.3158615998822108,-0.08491483938819283,-0.15206753259520256,-0.9057449486337267,0.6621981963336632,-0.33087694063583206
792,0.0,1181.0,1942,999.0,0,0,0,1,0,1.1726581217248149,-0.5427094208829508,-0.5608735467860068,-0.5845420502261621,-0.6221640552964952,-0.3139590906980814,-0.32451482126764547,-0.36827837096571747,-0.37741858115511406,-0.5804463929740847,-0.5925766996155141,-1.1131859775878041,0.1567747121504556,-0.33087694063583206
793,1.0,656.0,341,171.0,0,0,0,1,0,-0.3414700942004219,-0.759874001137794,-0.4296295545920164,-0.42228677778277945,-0.5650885231564357,-0.3139525478167747,-0.3245084173087379,0.033088484101634494,-0.37741207132548543,-0.6886356834631471,-0.4574090325020961,1.4661631039878966,2.3469431436110217,-0.33087694063583206
794,0.0,1494.0,67,32.0,0,0,0,1,0,-1.8556873687035156,-0.7160719749359967,-0.3853592768517512,-0.5955370609979179,-0.6956434245327631,-0.3138435014948078,0.08462711853243293,-0.36816587148218377,-0.3773035758562329,-0.664775217440831,-0.6318249353048809,0.5364049592446208,0.2690910419689462,-0.33087694063583206
795,1.0,579.0,2744,76.0,0,0,0,1,0,-0.3414700942004219,0.8681282412064759,0.8591919775972561,-0.7007163532411989,0.6674846292067244,-0.3139612716610812,-0.3245169559231244,-0.3682804936311926,-0.37742075110087486,0.869714840604788,0.869943152686475,-0.7864974110313827,-0.18017427730501612,-0.33087694063583206
796,0.0,848.0,1846,13.0,0,0,0,1,0,-0.3414700942004219,0.40136832837270403,0.4143541060542034,0.44966963056398496,0.4018587467858007,-0.11337444193994041,-0.3245276292193615,-0.13350576093420505,-0.3774316008488328,0.4031606227758521,0.4105340171580952,-0.22814565944540746,0.6060400314244179,-0.33087694063583206
797,0.0,1294.0,2063,192.0,0,0,0,0,1,1.1726581217248149,-0.5798782618992371,-0.5982854979458172,-0.5939771259488142,-0.661645221487778,-0.31394382399299053,-0.324499878714438,-0.36826351234233967,-0.3774033915705146,-0.6186512224787413,-0.6311071197581608,-1.342364838917309,-1.6402865649453935,-0.33087694063583206
798,1.0,1020.0,1027,222.0,0,0,0,0,1,1.1726581217248149,-0.4838414765142352,-0.5016205650038787,-0.4944539352025005,-0.5596338544236169,-0.31385004418368145,-0.3244080900945592,-0.3681722392838328,-0.37731008549440065,-0.5199376518779898,-0.5315522886454032,-0.5722244919021708,-2.0895518842193557,-0.33087694063583206
799,1.0,646.0,397,103.0,0,0,0,0,1,-0.3414700942004219,-0.44255322096901756,-0.4564081286143277,-0.2349553086038381,-0.508292725383273,-0.31387185322999156,-0.3244294360780542,-0.363630606692499,-0.36632515906517255,-0.47627306599174124,-0.4806115084316886,-0.9485995324595691,-1.3594957403991672,-0.33087694063583206
800,0.0,1525.0,51,7.0,0,0,0,1,0,1.1726581217248149,2.7788518278093366,2.8932155192515565,1.578059074567377,2.5899119809303723,-0.09462860432379261,0.9677367423823858,0.19236074201054873,-0.32483331698597706,2.9441817742803376,2.6063531481209923,1.0208480807541433,0.21293287705970088,-0.33087694063583206
801,0.0,1020.0,79,999.0,0,0,0,1,0,1.1726581217248149,0.13593585882655157,0.12221054637156208,0.14958009600245606,0.09870068894991042,-0.31391547170745804,-0.32447212842171924,-0.36823591791838767,-0.37737518250790947,0.11711442669421704,0.1109288991620661,0.2438758435638708,-0.741755926397469,-0.33087694063583206
802,1.0,415.0,3369,132.0,0,0,1,0,0,-0.3414700942004219,-0.8325675961678144,-0.5907348535345746,0.019628771633123848,-0.535212141043353,-0.31387403414167897,-0.32443157068331024,0.1321713172569497,0.01627810644494797,-0.7430436942462507,-0.5130963239442033,-0.8448790179825303,-0.7979140913067142,-0.33087694063583206
803,1.0,1020.0,2,3.0,0,1,0,0,0,-1.8556873687035156,-0.3595650318780816,-0.08997702801608815,0.28320460622888255,-0.10518291221795559,-0.15166846264971992,4.54890271474439,0.08702586776080837,4.759702363823558,-0.3856835457398895,-0.20786204424195168,-0.9728216885350451,2.00999415415555,-0.33087694063583206
804,0.0,1494.0,1007,12.0,0,0,0,1,0,-0.3414700942004219,-0.8377180396211032,0.04918579521544048,0.0379758951669365,-0.41157710608811726,-0.26750027777762175,1.7710586641423676,0.8975163332938959,0.9762089392559161,-0.9082445900257631,-0.20562700100533163,-0.13436243976856402,0.21293287705970088,-0.33087694063583206
805,0.0,1597.0,170,102.0,0,0,0,1,0,-0.3414700942004219,-0.5614760030702939,-0.5797628755095419,-0.4596644784513709,-0.6420981326021666,-0.31390238611033383,-0.32445932066587957,-0.36822318210157684,-0.3773621630133054,-0.5997360467068554,-0.6120307443623763,1.5934846936153992,-0.8540722562159595,-0.33087694063583206
806,1.0,1232.0,427,60.0,0,0,1,0,0,1.1726581217248149,-0.5778052699685869,-0.5590075352780898,-0.4698214235463512,-0.6043057194485799,-0.3139067479709135,-0.3244635899128066,-0.3230257745085155,-0.3773665028397376,-0.6033755498164136,-0.5906549017631665,0.1469872192619663,1.1676216805168707,-0.33087694063583206
807,0.0,962.0,646,122.0,0,1,0,0,0,1.1726581217248149,-0.5990961281772746,-0.6026025251202983,-0.7001374245037688,-0.6618442961864464,-0.3139656335909336,-0.3245212252378534,-0.3682847389658926,-0.3774250909962299,-0.6338110046329076,-0.6312402368573966,-0.987106549810326,1.616886999790833,-0.33087694063583206
808,0.0,732.0,639,999.0,0,0,0,1,0,1.1726581217248149,-0.3013863472281461,-0.31841120239200044,-0.4718189970700963,-0.3663455061714954,-0.3139721764953312,-0.3245276292193615,-0.36829110697730455,-0.3774316008488328,-0.3324739630533748,-0.342865692606931,-0.23373538777051733,-0.46096510185124256,-0.33087694063583206
809,1.0,1551.0,232,73.0,0,0,0,1,0,1.1726581217248149,-0.661189271459869,-0.6759775165440769,-0.7801034868837604,-0.6702361855236179,-0.31388057688443366,-0.3244379745066076,-0.33800490862569865,-0.18116036664958715,-0.6990768397883386,-0.6015745313250525,1.3413258380604427,1.223779845426116,0.7125618737115219
810,1.0,623.0,968,31.0,0,0,0,1,0,-0.3414700942004219,-0.6075699301715815,-0.6263150782284244,-0.5970304776256297,-0.6707739497045804,-0.3139612716610812,-0.304527689836921,-0.3682804936311926,-0.37742075110087486,-0.647269441637994,-0.640488602485997,1.8176949075448066,1.3360961752446066,-0.33087694063583206
811,0.0,334.0,17,12.0,0,0,1,0,0,-1.8556873687035156,-0.4342860651531981,-0.4541280498648219,-0.4686437401101654,-0.5091389847190896,-0.31082637162915033,-0.3244956094248237,-0.36825926703261325,-0.3773990517006895,-0.47034667575903466,-0.4826399356349395,-1.3293221394920527,-0.011699782577280254,-0.33087694063583206
812,1.0,713.0,3018,1.0,0,1,0,0,0,1.1726581217248149,-0.5193418626344504,-0.598874164363074,-0.7384374794704606,-0.6743352946364649,-0.24622584575841405,-0.249008975848251,-0.36148163499884867,-0.3156951488508073,-0.615192752468081,-0.6445822999282095,-1.070952474686974,1.223779845426116,-0.33087694063583206
813,0.0,1150.0,108,95.0,0,0,0,1,0,-0.3414700942004219,-0.20564190176080643,-0.22172584691265546,-0.3007571396510342,-0.25817352708062447,-0.3138936624045794,-0.32445078218710327,-0.36821469158201203,-0.3645169753051009,-0.2340491050164638,-0.2350295216313254,2.9120394974163175,1.5045706699723425,-0.33087694063583206
814,0.0,1020.0,80,18.0,0,0,0,1,0,-1.8556873687035156,2.03833008208697,2.3910529016249242,1.0564261393733763,2.68045929261358,5.831496182797538,-0.32447426305208993,5.730746354367878,2.3432677988232142,2.082208496680821,2.4598223931252234,0.14885046203700295,-0.29249060712350666,-0.33087694063583206
815,-1.0,1494.0,1708,341.0,0,0,0,1,0,-0.3414700942004219,0.8346586736527133,0.8495914712155926,0.9024520512009617,0.866020338465279,-0.3138413206010807,-0.32439955173632173,-0.3229628886965011,-0.3773014059793949,0.8590655873589338,0.8600556292347435,-1.0715735556119863,2.3469431436110217,-0.33087694063583206
816,1.0,914.0,1869,0.0,0,0,1,0,0,-0.3414700942004219,0.31892143791045807,0.23516848163332138,-0.055659156065224966,0.08311295466084874,-0.02883766074491816,-0.01975106015287312,-0.3140107558723707,-0.3018122877231782,0.17054789422779582,0.07465602831706504,-1.1175335440628897,-0.9102304211252048,-0.33087694063583206
817,1.0,1096.0,1557,28.0,0,0,0,1,0,1.1726581217248149,-0.8799902868826228,-0.8622445266592358,-0.7984061234937325,-0.6555992135936913,-0.21249721226393686,-0.1584156527833328,-0.12040442279978404,0.4851185420330337,-0.8918406743570236,-0.803079520410081,-0.9361779139593249,-0.40480693694199726,-0.33087694063583206
818,0.0,1336.0,1478,999.0,0,0,0,0,1,-0.3414700942004219,-0.6855107940434976,-0.35073859526265627,-0.3383147934801104,-0.49083230079871204,-0.3139176526448049,-0.32447426305208993,0.046659479779166534,-0.37737735242814696,-0.6367813250301568,-0.37615954633035936,-0.7361898561053938,-1.303337575489922,-0.33087694063583206
819,1.0,146.0,1232,20.0,0,0,0,1,0,-0.3414700942004219,-0.4998995990163676,-0.5422184316503426,0.01906527552238801,-0.4638634937097504,-0.2521753684118141,-0.25242469385219773,-0.36829110697730455,-0.3774316008488328,-0.5227577275515919,-0.5673363528783473,-0.03685273454164733,0.2690910419689462,-0.33087694063583206
820,1.0,21.0,1837,22.0,0,0,1,0,0,-0.3414700942004219,2.4026976415725376,-0.0788336007687647,0.7880973334858749,0.9075526716765985,3.633698782643947,3.546310687730031,0.06304183770379192,3.698436375703713,2.110020855252908,-0.19747933306177642,-0.15237378659391806,-1.0787049158529407,-0.33087694063583206
821,0.0,1439.0,74,86.0,0,0,0,1,0,1.1726581217248149,-0.18034185847794978,-0.36007967544021774,-0.39672935341948595,-0.3677649889323982,-0.3139460049470134,-0.32450201336113066,-0.36826563499907783,-0.3774055615073439,-0.2476255326762536,-0.385779887763239,-0.7641384977309432,-0.6855977614882237,-0.33087694063583206
822,1.0,1020.0,5,0.0,0,0,1,0,0,-0.3414700942004219,0.10841666780873847,-0.3981083320423727,0.2514828515827586,-0.3344815004142871,0.6267960630397085,0.3185078482722192,-0.0732078501731117,0.24747949298441527,-0.3495106759782249,-0.31173841627367177,-1.0597730180367544,-0.8540722562159595,0.7125618737115219
823,0.0,759.0,518,340.0,0,0,0,1,0,-0.3414700942004219,0.6875193439532603,0.6774017721909635,0.7241332332632753,0.6845989480619579,-0.3139285573507641,-0.32448493622276015,-0.3682486537801459,-0.3773882020484621,0.6840719220225354,0.6827181410263772,-1.2479605383154535,0.8868308559706444,-0.33087694063583206
824,1.0,575.0,1264,19.0,0,0,0,1,0,-1.8556873687035156,-0.04971928940617214,-0.2111793967774952,-0.46033461066224696,-0.2092120852386171,-0.023703529719993288,-0.32444224372841357,-0.28060974113241627,-0.3773448037586494,-0.08724926238309859,-0.23242808123155959,0.17866234643758894,1.2799380103353613,-0.33087694063583206
825,1.0,1643.0,2918,999.0,0,0,0,0,1,1.1726581217248149,-0.6959925660756834,-0.4662806735449079,-0.45893865152354435,-0.5515269519708368,-0.3138958433290965,-0.3244529168049166,-0.07705344159632582,-0.3773556532832406,-0.5693123079200536,-0.4951558745719121,-0.814446052656932,-1.9772355544008653,-0.33087694063583206
826,1.0,665.0,177,13.0,0,0,0,1,0,-0.3414700942004219,-0.617185721986674,-0.5884772476840905,-0.8044807524874225,-0.6053445795002812,0.9866059238320984,-0.3244892054998171,0.9357540511036121,-0.3526775617897722,-0.48520391116570616,-0.6038683570386301,1.6301284681911197,-0.40480693694199726,-0.33087694063583206
827,1.0,1033.0,120,20.0,0,0,0,1,0,-1.8556873687035156,0.8232669454868381,0.17254220637395712,0.16752386586944956,0.32238601976324255,0.6660397227554389,-0.32443157068331024,-0.3681955879860323,-0.3773339542659771,0.6409756107265534,0.16276527620867184,0.6867065430975753,2.3469431436110217,-0.33087694063583206
828,1.0,1224.0,1915,4.0,0,0,0,1,0,1.1726581217248149,-0.18195732441006374,-0.5026855537807086,-0.4649715787521326,-0.5603532462641316,0.23064981326760411,-0.17512822476627599,-0.21973085406638249,-0.3773903719763533,-0.5226052299002906,-0.5287960835105507,-0.45235587337481464,0.3252492068781915,-0.33087694063583206
829,1.0,1180.0,1583,56.0,0,0,0,1,0,1.1726581217248149,-0.6331005631612969,-0.5274341043817767,-0.7894040039136454,-0.683390236576231,-0.3138456823898191,0.019602895844797803,-0.36816799408148776,-0.07966086406667543,-0.6334025017549951,-0.5626007287494879,0.4190206644173135,-0.40480693694199726,-0.33087694063583206
830,0.0,1232.0,5,31.0,0,0,0,1,0,-1.8556873687035156,2.8864881950452475,-0.47811180181565627,-0.5873821353004249,-0.44634446696124597,-0.3139285573507641,-0.18680126432270044,-0.23544016324038408,-0.25358556809485766,-0.31381475312597995,-0.5730367783300736,-0.005177607366024705,1.0553053506983803,0.7125618737115219
831,1.0,1388.0,377,26.0,0,1,0,0,0,-0.3414700942004219,-0.2228522329004303,-0.3208725019886741,-0.4114040884581695,-0.4844733050907353,-0.1161192474464078,-0.026265230471813315,-0.3380575322968228,-0.37739254190552224,-0.2640221398823297,-0.5527400046044424,1.0935145489805718,1.616886999790833,-0.33087694063583206
832,0.0,1096.0,598,114.0,0,0,0,1,0,-0.3414700942004219,-0.5026568546140936,-0.5205590087992296,0.5446164141674853,0.6698655713338931,-0.31388493871934725,-0.32444224372841357,-0.36820620108242097,2.6312464261743806,-0.5392774615873042,0.8241229023811105,-0.268515919571201,-0.741755926397469,-0.33087694063583206
833,0.0,409.0,481,10.0,0,0,0,1,0,-0.3414700942004219,2.2474178104977858,2.7330878208436236,1.345846781357717,2.899633240677996,0.23705596854136388,-0.09832456460208144,0.9616907425909783,0.005966178387148009,2.659826701462112,2.8345895399480416,-1.20759027818966,0.21293287705970088,1.756000688058876
834,1.0,680.0,565,5.0,0,0,0,1,0,-1.8556873687035156,-0.7459744663779256,0.4923672397901955,-0.5568604183401867,-0.07635632353951503,-0.07273248415650949,1.1570307319838053,1.2336586590307632,-0.3774250909962299,0.14047886356627795,0.03464434335357921,0.5190146933442791,0.437565536696682,-0.33087694063583206
835,1.0,575.0,1720,220.0,0,0,0,1,0,-0.3414700942004219,0.6845689559745584,1.0355332455506614,-0.34119486123951553,0.08973963852005196,-0.3139394620887976,-0.3244956094248237,2.023296768027273,0.6267036192459703,0.6967694680986575,-0.1615956544813889,-0.7324633705553205,-0.18017427730501612,1.756000688058876
836,1.0,1232.0,837,999.0,0,0,0,0,1,-0.3414700942004219,-0.19908041658219472,-0.24284341836199946,-0.3175231390751595,-0.2886866079812384,-0.31392201452333834,-0.3244785323165895,-0.3682422858436484,-0.3773816922724422,-0.2293888750939346,-0.2670829200049131,-0.11138244554311232,-1.9772355544008653,-0.33087694063583206
837,0.0,834.0,1926,9.0,0,0,0,1,0,1.1726581217248149,-0.5215225960882713,-0.5693314568073544,-0.14402046679280842,-0.6940782188763682,-0.2761686963381708,-0.03162519891099865,-0.3681955879860323,-0.07968688595473611,-0.5804516828137596,-0.6983333298995984,-0.1399521680936739,0.9429890208798896,-0.33087694063583206
838,1.0,224.0,137,999.0,0,0,0,1,0,-0.3414700942004219,-0.6080442654458048,-0.6266357267998596,-0.5826922048534136,-0.6860697930270429,-0.3139111098366172,-0.32446785916474885,-0.36823167264112183,-0.36870136970936607,-0.6476022829342627,-0.6542732727339311,1.246300456533575,-1.1910212456714313,-0.33087694063583206
839,1.0,61.0,856,45.0,0,0,0,1,0,-0.3414700942004219,-0.8603071704863795,-0.8805486071792766,-0.17142536497569008,-0.3657027866135244,-0.3139590906980814,-0.3240324213354546,-0.36827837096571747,1.1286243202545705,-0.9068963855725873,-0.711766673342398,0.45069579159293616,-1.1910212456714313,-0.33087694063583206
840,1.0,1020.0,419,104.0,0,0,0,1,0,-1.8556873687035156,0.1824678539631576,0.39611424502015946,0.3999864042964009,0.39454029659570045,-0.31391547170745804,-0.32447212842171924,-0.36823591791838767,-0.3158914765033811,0.3132651128664649,0.41584447176156647,-0.1387100062436495,2.3469431436110217,-0.33087694063583206
841,1.0,454.0,1480,40.0,0,0,0,1,0,-0.3414700942004219,-0.09025420491179983,0.6561243324236988,-0.8146371662599138,-0.024956770847445818,-0.3138216926152712,1.3593196945449753,-0.3681446455578342,-0.3772818771452951,0.6383435354730163,0.03512666814443758,-0.5629082780269877,-0.6294395965789784,-0.33087694063583206
842,0.0,1020.0,686,49.0,0,0,0,1,0,-1.8556873687035156,2.3784704315383727,2.3794821850208936,4.418563167405606,1.4424684931169496,-0.3138304161516901,5.659533731270585,-0.3681531359125899,4.266027678592812,2.422181216325115,1.8170105349990893,-1.238023243515258,0.1567747121504556,-0.33087694063583206
843,-1.0,621.0,8,0.0,0,0,0,1,0,-0.3414700942004219,0.20352842317237438,0.14496774483651684,0.38829316052641455,0.12115653106263405,-0.14446504339597202,-0.32442516687130674,-0.35347770609040746,-0.3773274445856812,0.13515335593036942,0.13436644761760477,-1.088963821512328,2.3469431436110217,-0.33087694063583206
844,0.0,388.0,130,123.0,0,0,0,1,0,-1.8556873687035156,-0.877400162551015,-0.5235961247382706,-0.26388653357508474,-0.6669172152797823,-0.31388057688443366,-0.3244379745066076,-0.2780934828769618,-0.37734046395775367,-0.8801081378032523,-0.5609813918736171,0.0855002076857577,-0.6294395965789784,-0.33087694063583206
845,0.0,384.0,384,179.0,0,0,0,1,0,1.1726581217248149,-0.5854811116311396,-0.5716208717095015,-0.6138943085465012,-0.6381855390854113,-0.3138936624045794,-0.32445078218710327,-0.3290448238279224,-0.3773534833757681,-0.6050324783771085,-0.6036453269357762,-1.220011896689904,-0.5171232667604878,-0.33087694063583206
846,1.0,1598.0,220,60.0,0,0,0,1,0,-1.8556873687035156,0.786514325085451,0.7786802665896367,0.6521676736419035,0.7621488064388439,-0.3138369588174795,-0.3243952825647387,-0.36815950369177164,-0.20589420956230794,0.7873238375564311,0.7915079748548852,-0.2734845669712987,-1.0787049158529407,-0.33087694063583206
847,1.0,1020.0,544,144.0,0,0,0,1,0,-0.3414700942004219,-0.3041356806172157,-0.32230042678961585,-0.35553730068403905,-0.3629184927972416,-0.31395472877592817,-0.3245105519604522,-0.3682741256385108,-0.37741424126741935,-0.3360552075629473,-0.3471637366896205,1.1332637281813531,0.4937237016059273,2.79943950240623
848,0.0,1020.0,501,19.0,0,0,0,1,0,-0.3414700942004219,3.7473383179843838,3.5835624138455318,-0.5111800607693016,2.2795347105269403,0.393138133963149,-0.3244102246872579,-0.255328266945837,-0.13317160001198747,3.7831553597149172,2.038975438988554,1.4177187918369445,1.9538359892463046,-0.33087694063583206
849,0.0,1415.0,548,999.0,0,0,0,0,1,-1.8556873687035156,1.0545616958924782,1.046844837104263,1.1066822873883775,1.0744755140221922,-0.3139678145577862,-0.32452335989710335,-0.36828686163511754,-0.3774272609458241,1.0613446615917237,1.0632060885565826,0.49665578004383953,-1.3594957403991672,-0.33087694063583206
850,0.0,486.0,232,249.0,0,0,0,1,0,-0.3414700942004219,-0.2917899667606102,-0.26297502219693486,-0.28686989106229166,-0.3232828185548414,-0.3138282352656622,-0.3243867442366311,-0.308008360388548,-0.37728838674517456,-0.3112979931315975,-0.2857721904558345,-0.41384885602405774,-0.7979140913067142,-0.33087694063583206
851,0.0,1020.0,442,14.0,0,0,0,1,0,-1.8556873687035156,-0.4370477401036814,-0.3261460994879784,0.177496185361812,-0.12801037183190866,-0.1805745226333338,0.23924723562421207,-0.0005204796102978227,0.765978122320687,-0.3398174534381194,0.08386864387325839,2.5393909424089927,1.1676216805168707,0.7125618737115219
852,0.0,491.0,279,30.0,0,0,1,0,0,-0.3414700942004219,-0.4960403392281063,-0.5138992167879525,0.14895471943196997,-0.7023851111126984,-0.3139111098366172,-0.03855726987772655,-0.36823167264112183,-0.3773708426712679,-0.5324765273820697,-0.675377832618091,0.6432308783467207,-0.40480693694199726,-0.33087694063583206
853,1.0,146.0,1753,10.0,0,0,0,1,0,1.1726581217248149,-0.4438025216282353,-0.8722622799113011,-0.7810569491973045,-0.6675430863891676,0.40032946681864356,-0.1562344156464236,-0.12227171655838981,0.06608232762045363,-0.5660978423690164,-0.7181666316185045,-1.1796416365641105,-0.5732814316697331,-0.33087694063583206
854,1.0,409.0,1985,21.0,0,0,1,0,0,1.1726581217248149,-0.24826252006636518,-0.7422194663532788,-0.6133647280988827,-0.5207112999586506,0.7119771441837632,0.34101173797869827,0.19375428082967341,0.6074622560027239,-0.1731720979393491,-0.6992235433984949,-0.5008001855257669,0.2690910419689462,-0.33087694063583206
855,0.0,1096.0,92,216.0,0,0,0,0,1,-1.8556873687035156,-0.8375244916462453,-0.8581049161696569,0.49689571415630046,-0.580381153050457,-0.313889300559398,-0.32444651295524757,3.0754266577074674,-0.37580015716614723,0.05520809132705555,-0.8981097063556733,-0.039958139166708366,-1.303337575489922,-0.33087694063583206
856,0.0,1054.0,2039,19.0,0,0,0,1,0,-0.3414700942004219,-0.19060986587438639,-0.19542731841779853,-0.1414891003014736,-0.2256857777908156,0.2487297540700023,-0.3244379745066076,0.19237346252986415,-0.37734046395775367,-0.1748028182905202,-0.21664701963993707,-0.3517407635228369,0.3814073717874367,-0.33087694063583206
857,0.0,409.0,1070,59.0,0,0,0,0,1,1.1726581217248149,-0.40449935665490044,-0.4217594923437812,-0.4507350709349711,-0.4795155315366934,-0.3138216926152712,-0.3091650079042008,-0.3681446455578342,-0.3772818771452951,-0.43838406885301195,-0.44930368660131786,-0.4343445265494606,-2.2580263789470916,-0.33087694063583206
858,0.0,1020.0,212,14.0,0,0,1,0,0,1.1726581217248149,-0.3778196797678476,-0.3997627897139112,-0.6186916964577562,-0.4679919616654012,-0.3074350326920476,-0.3244379745066076,-0.36820195584012205,-0.37734046395775367,-0.41335452648173304,-0.424872710435639,-0.6840190584043683,1.8415196594278143,-0.33087694063583206
859,0.0,1111.0,586,341.0,0,0,0,1,0,1.1726581217248149,-0.4590374729673643,-0.47676369818239267,-0.8425344182920335,-0.670690784797132,-0.31391547170745804,-0.32447212842171924,-0.36823591791838767,-0.0797249182751708,-0.49438903247312194,-0.5813831747146545,-0.28590618547154284,-0.12401611239577083,-0.33087694063583206
860,1.0,272.0,529,98.0,0,0,0,1,0,1.1726581217248149,-0.32673471751407124,-0.34348621822629655,-0.3865259998416615,-0.3927532659451805,-0.31385876778681115,-0.3244166284728897,-0.368180729703516,-0.3773187650298316,-0.35845193487647176,-0.3686903519798651,0.08363696491072108,0.7745145261521538,-0.33087694063583206
861,1.0,646.0,2888,123.0,0,0,0,1,0,-0.3414700942004219,-0.6569836745250954,-0.6126306401094989,-0.2388079253157872,-0.320846464550784,-0.3139111098366172,-0.32446785916474885,-0.29320910304446623,0.5593250377631762,-0.6826445045510341,-0.3857146798407012,-0.7094833763298689,-0.40480693694199726,-0.33087694063583206
862,0.0,1096.0,1669,20.0,0,0,0,1,0,-0.3414700942004219,-0.5621351879708172,-0.5133835615361052,0.12925685644283647,-0.46249075795983796,-0.3040359172515654,2.107354074029168,-0.36819983322084426,2.0694559799721257,-0.5563329917163873,-0.48831709988598,-0.09771866519284374,-0.29249060712350666,3.842878316753584
863,0.0,521.0,4174,62.0,0,0,0,1,0,1.1726581217248149,-0.43174057409055855,-0.38948328434560525,-0.3866148001647825,-0.4630665791002342,-0.31387403414167897,-0.32443157068331024,-0.30805428582327343,-0.2756184588466385,-0.4601373019797102,-0.3888695201442444,-1.24982378109049,0.7745145261521538,-0.33087694063583206
864,0.0,1111.0,1223,3.0,0,0,1,0,0,-0.3414700942004219,0.15928409273893698,-0.014395156688097871,-0.6176823097837982,-0.48033025669295254,0.9780945159599057,0.37035496159769576,-0.29518465836975966,-0.25308410572393175,-0.3569611544968796,-0.46615902867894543,1.967996491397761,0.6621981963336632,1.756000688058876
865,1.0,617.0,2360,133.0,0,0,0,1,0,-0.3414700942004219,-0.5632398824778888,-0.579057841533956,-0.23964013017473396,-0.4858408367976114,-0.31391547170745804,-0.32447212842171924,-0.36823591791838767,-0.37737518250790947,-0.5996260895694706,-0.6097080973125828,0.7550254448489182,-0.40480693694199726,-0.33087694063583206
